created_at,id,solar_body,datum_name,ellipsoid_name,projection_name,wkt
2025-09-09,IAU:2015:19945,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,"Mercury (2015) - Sphere / Mollweide, clon = 180","PROJCRS[""Mercury (2015) - Sphere / Mollweide, clon = 180"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Mollweide, clon = 180"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19945, 2015]]"
2025-09-09,IAU:2015:19950,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,"Mercury (2015) - Sphere / Robinson, clon = 0","PROJCRS[""Mercury (2015) - Sphere / Robinson, clon = 0"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Robinson, clon = 0"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19950, 2015]]"
2025-09-09,IAU:2015:19955,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,"Mercury (2015) - Sphere / Robinson, clon = 180","PROJCRS[""Mercury (2015) - Sphere / Robinson, clon = 180"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Robinson, clon = 180"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19955, 2015]]"
2025-09-09,IAU:2015:19960,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,Mercury (2015) - Sphere / Tranverse Mercator,"PROJCRS[""Mercury (2015) - Sphere / Tranverse Mercator"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Tranverse Mercator"",  METHOD[""Transverse Mercator"",  ID[""EPSG"", 9807]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19960, 2015]]"
2025-09-09,IAU:2015:19965,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,"Mercury (2015) - Sphere / Orthographic, clon = 0","PROJCRS[""Mercury (2015) - Sphere / Orthographic, clon = 0"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Orthographic, clon = 0"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19965, 2015]]"
2025-09-09,IAU:2015:19970,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,"Mercury (2015) - Sphere / Orthographic, clon = 180","PROJCRS[""Mercury (2015) - Sphere / Orthographic, clon = 180"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Orthographic, clon = 180"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19970, 2015]]"
2025-09-09,IAU:2015:19975,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,Mercury (2015) - Sphere / Lambert Conic Conformal,"PROJCRS[""Mercury (2015) - Sphere / Lambert Conic Conformal"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Lambert Conic Conformal"",  METHOD[""Lambert Conic Conformal (2SP)"",  ID[""EPSG"", 9802]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19975, 2015]]"
2025-09-09,IAU:2015:19980,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,Mercury (2015) - Sphere / Lambert Azimuthal Equal Area,"PROJCRS[""Mercury (2015) - Sphere / Lambert Azimuthal Equal Area"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Lambert Azimuthal Equal Area"",  METHOD[""Lambert Azimuthal Equal Area"",  ID[""EPSG"", 9820]],  PARAMETER[""Latitude of natural origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19980, 2015]]"
2025-09-09,IAU:2015:19985,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,Mercury (2015) - Sphere / Albers Equal Area,"PROJCRS[""Mercury (2015) - Sphere / Albers Equal Area"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Albers Equal Area"",  METHOD[""Albers Equal Area"",  ID[""EPSG"", 9822]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19985, 2015]]"
2025-09-09,IAU:2015:19990,Mercury,Mercury (2015) - Sphere,Mercury (2015) - Sphere,Mercury (2015) - Sphere / Mercator,"PROJCRS[""Mercury (2015) - Sphere / Mercator"",  BASEGEOGCRS[""Mercury (2015) - Sphere"",  DATUM[""Mercury (2015) - Sphere"",  ELLIPSOID[""Mercury (2015) - Sphere"", 2440530, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19900, 2015]],  CONVERSION[""Mercator"",  METHOD[""Mercator (Spherical)"",  ID[""EPSG"", 1026]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19990, 2015]]"
2025-09-09,IAU:2015:19912,Mercury,Mercury (2015),Mercury (2015),"Mercury (2015) / Ocentric / Equirectangular, clon = 0","PROJCRS[""Mercury (2015) / Ocentric / Equirectangular, clon = 0"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""Equirectangular, clon = 0"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19912, 2015]]"
2025-09-09,IAU:2015:19917,Mercury,Mercury (2015),Mercury (2015),"Mercury (2015) / Ocentric / Equirectangular, clon = 180","PROJCRS[""Mercury (2015) / Ocentric / Equirectangular, clon = 180"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""Equirectangular, clon = 180"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19917, 2015]]"
2025-09-09,IAU:2015:19922,Mercury,Mercury (2015),Mercury (2015),"Mercury (2015) / Ocentric / Sinusoidal, clon = 0","PROJCRS[""Mercury (2015) / Ocentric / Sinusoidal, clon = 0"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""Sinusoidal, clon = 0"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19922, 2015]]"
2025-09-09,IAU:2015:19927,Mercury,Mercury (2015),Mercury (2015),"Mercury (2015) / Ocentric / Sinusoidal, clon = 180","PROJCRS[""Mercury (2015) / Ocentric / Sinusoidal, clon = 180"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""Sinusoidal, clon = 180"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19927, 2015]]"
2025-09-09,IAU:2015:19932,Mercury,Mercury (2015),Mercury (2015),Mercury (2015) / Ocentric / North Polar,"PROJCRS[""Mercury (2015) / Ocentric / North Polar"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""North Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", 90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19932, 2015]]"
2025-09-09,IAU:2015:19937,Mercury,Mercury (2015),Mercury (2015),Mercury (2015) / Ocentric / South Polar,"PROJCRS[""Mercury (2015) / Ocentric / South Polar"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""South Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", -90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19937, 2015]]"
2025-09-09,IAU:2015:19942,Mercury,Mercury (2015),Mercury (2015),"Mercury (2015) / Ocentric / Mollweide, clon = 0","PROJCRS[""Mercury (2015) / Ocentric / Mollweide, clon = 0"",  BASEGEODCRS[""Mercury (2015) / Ocentric"",  DATUM[""Mercury (2015)"",  ELLIPSOID[""Mercury (2015)"", 2440530, 1075.123348017621,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Hun Kal : 20 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 19902, 2015]],  CONVERSION[""Mollweide, clon = 0"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 19942, 2015]]"
